Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-2403.978	-2482.06	78.08147	0.00271406	0.0439737	0.0628893	0.00309977	0.0363689	0.0153824	0.0046721	0.0300586	0.0123007	0.0129742	0.0760437	0.0126918	0.0251475	0.0202414	0.118188	0.029285	0.0370588	0.0912293	0.0554808	0.0358345	0.0614991	0.0329537	0.0478998	0.116441	0.0751101	0.0570581	0.0638632	0.000134962	0.0730022	0.0197813	0.169845	0.0387758	0.0501382	0.0306123	0.062463	0.0207635	0.0325101	0.0479034	0.0807464	0.0601934	0.0076357	0.0472005	0.00360616	0.10876	0.034648	0.0385092	0.0384379	0.0052574	0.101005	0.0881096	0.095478	0.0844981	0.0535161	0.0729391	0.0439986	0.9679	1.01755	0.197285	0.453122	0.78117	1.28013	2.20691	5.06882	1.173618	0.5200832	0.0010086	0.0163415	0.0233708	0.00115193	0.0135154	0.00571639	0.00173624	0.0111703	0.00457116	0.00482145	0.0282593	0.00471649	0.0093453	0.00752208	0.0439208	0.0108829	0.0137718	0.0339025	0.0206177	0.0133168	0.0228542	0.0122462	0.0178005	0.0432716	0.0279123	0.0212039	0.0237328	5.01544e-05	0.027129	0.00735109	0.0631177	0.0144098	0.0186323	0.0113761	0.0232124	0.00771612	0.0120814	0.0178018	0.0300069	0.022369	0.00283757	0.0175406	0.00134012	0.0404174	0.0128759	0.0143108	0.0142842	0.00195375	0.0375355	0.0327432	0.0354814	0.0314011	0.0198876	0.0271055	0.0163507	0.745702	0.254298	0.7457024	2.690929
396	-2397.153	-2476.024	78.87089	0.0493173	0.103583	0.0584606	0.0327517	0.0476247	0.0166646	0.00368473	0.0176263	0.0289708	0.0190018	0.0475055	0.00815334	0.0149204	0.0281425	0.0421503	0.0674046	0.0446077	0.0579848	0.0433032	0.0276243	0.0232971	0.00487715	0.0185974	0.0748672	0.036932	0.0559448	0.0537146	0.0179757	0.090444	0.0620266	0.0399314	0.0377818	0.0156798	0.0506273	0.026411	0.0700101	0.0504661	0.023646	0.0628275	0.0118453	0.0347744	0.041314	0.0272397	0.0288976	0.042973	0.0547365	0.020353	0.0521769	0.0325124	0.00327797	0.0220502	0.0600547	0.0171526	0.0575203	0.00806639	0.962788	1.02035	0.156882	0.405209	0.754402	1.32555	2.46786	6.37422	1.339313	0.5159196	0.0235913	0.0495495	0.0279651	0.0156671	0.0227817	0.00797163	0.00176262	0.00843169	0.0138584	0.00908966	0.0227247	0.00390022	0.0071373	0.0134622	0.0201629	0.0322435	0.0213385	0.0277375	0.0207144	0.0132143	0.0111444	0.00233302	0.0088962	0.0358133	0.0176667	0.0267617	0.0256948	0.0085988	0.0432646	0.0296709	0.0191015	0.0180732	0.00750056	0.024218	0.0126339	0.0334899	0.0241409	0.0113112	0.030054	0.00566631	0.0166346	0.0197629	0.0130303	0.0138234	0.0205565	0.0261836	0.00973602	0.0249592	0.0155525	0.00156805	0.0105479	0.0287276	0.00820508	0.0275153	0.00385862	0.632501	0.367499	0.6325013	2.090484
432	-2394.172	-2473.976	79.8035	0.005938	0.0511266	0.0435655	0.0330786	0.0122288	0.00709284	0.00171715	0.039424	0.00283574	0.0060222	0.0393854	0.0148773	0.00804521	0.00932279	0.0478432	0.0308383	0.0337563	0.044884	0.0230677	0.0312625	0.034972	0.00550017	0.0108648	0.0887101	0.0420544	0.0355984	0.0270157	0.00312592	0.0444978	0.030684	0.0126002	0.0333429	0.0200924	0.0196406	0.00613427	0.0305201	0.0196654	0.0158602	0.0284281	0.017318	0.0469022	0.0140108	0.0124185	0.00659112	0.0172176	0.0341715	0.00305382	0.0294291	0.0304362	0.00189806	0.00210435	0.0395419	0.0120238	0.0338703	0.0260453	0.91085	1.04874	0.116751	0.350833	0.72124	1.3865	2.85036	8.56523	1.552943	0.4748715	0.00448946	0.0386546	0.032938	0.0250093	0.00924568	0.00536259	0.00129827	0.0298068	0.00214398	0.00455312	0.0297776	0.0112481	0.00608264	0.00704856	0.0361722	0.0233155	0.0255217	0.0339348	0.0174405	0.0236362	0.0264408	0.00415844	0.00821439	0.0670699	0.0317955	0.0269144	0.0204254	0.00236338	0.0336428	0.0231989	0.00952648	0.0252091	0.015191	0.0148494	0.00463785	0.0230749	0.0148681	0.0119912	0.0214932	0.0130934	0.0354607	0.010593	0.00938911	0.00498326	0.0130175	0.0258356	0.00230886	0.0222501	0.0230115	0.00143504	0.00159101	0.0298959	0.00909071	0.0256078	0.0196917	0.768466	0.231534	0.768466	1.322652
468	-2400.425	-2480.2	79.77452	0.0123471	0.0329705	0.0342689	0.0232179	0.0427521	0.0173113	0.00298781	0.0202902	0.000843429	0.0016935	0.0426855	0.0121684	0.00211088	0.00712649	0.0287844	0.0289407	0.00722859	0.028912	0.025729	0.032269	0.0379653	0.00815663	0.0211282	0.061243	0.0410767	0.0455022	0.0207743	0.00286621	0.0440919	0.0564008	0.0069185	0.0468485	0.00760116	0.0068864	0.041009	0.0470895	0.0253512	0.00759346	0.0325309	0.0343772	0.0307793	0.0243373	0.0327798	0.013325	0.0388162	0.0147349	0.00392241	0.0288426	0.0271446	0.00262923	0.00221752	0.0321622	0.0196869	0.0364638	0.0204353	0.962293	1.02062	0.12438	0.361833	0.72822	1.37321	2.76371	8.03987	1.507174	0.5155179	0.00929523	0.0248211	0.0257986	0.017479	0.0321849	0.0130325	0.00224931	0.015275	0.000634956	0.00127491	0.0321348	0.00916068	0.00158912	0.00536502	0.0216697	0.0217873	0.00544188	0.0217658	0.0193695	0.024293	0.0285813	0.00614053	0.0159059	0.0461054	0.0309237	0.0342553	0.0156395	0.00215776	0.0331936	0.0424601	0.00520844	0.0352688	0.00572236	0.00518427	0.0308727	0.0354503	0.0190851	0.00571657	0.0244902	0.0258801	0.0231715	0.0183218	0.0246775	0.0100314	0.0292219	0.0110928	0.0029529	0.0217135	0.0204352	0.00197936	0.00166941	0.0242126	0.0148209	0.0274509	0.0153842	0.746227	0.253773	0.7462269	1.328326
504	-2401.016	-2480.6	79.58384	0.0253763	0.049984	0.0467448	0.0525963	0.0100682	0.0155904	0.00405643	0.0151392	0.0113309	0.00443348	0.0627247	0.00457189	0.0210109	0.0242183	0.0300327	0.0257674	0.0225421	0.0427889	0.0198464	0.0333281	0.0378394	0.00423265	0.0185715	0.0762787	0.025178	0.0278404	0.0366044	0.00596818	0.0455201	0.0589942	0.00696259	0.036243	0.0146745	0.0156829	0.0555616	0.0289445	0.0398887	0.035798	0.0365524	0.0213996	0.0141783	0.0117759	0.0416803	0.0138467	0.0427506	0.049053	0.00324287	0.0314491	0.0315579	0.00829165	0.00805231	0.0658747	0.022968	0.0455789	0.00547018	0.875944	1.06783	0.120996	0.356998	0.72517	1.37899	2.80114	8.26472	1.527119	0.4485112	0.0164072	0.0323175	0.0302231	0.0340065	0.00650963	0.0100801	0.00262271	0.00978831	0.00732606	0.00286649	0.040555	0.00295598	0.0135847	0.0156585	0.0194178	0.0166601	0.0145748	0.0276654	0.0128318	0.0215485	0.0244653	0.00273664	0.0120075	0.0493184	0.016279	0.0180003	0.0236668	0.00385876	0.0294313	0.038143	0.0045017	0.0234331	0.0094879	0.0101398	0.0359237	0.0187142	0.0257902	0.0231454	0.0236332	0.013836	0.00916708	0.00761376	0.0269486	0.00895269	0.0276407	0.0317155	0.0020967	0.0203336	0.020404	0.00536102	0.00520626	0.0425917	0.0148501	0.0294693	0.00353677	0.839424	0.160576	0.8394239	1.546657
540	-2401.09	-2480.993	79.90265	0.0105199	0.03967	0.0128186	0.0209624	0.00688407	0.011091	0.0030861	0.0269474	0.00939219	0.00988465	0.060455	0.000752453	0.0218375	0.0141263	0.0311608	0.0209456	0.0266541	0.0372149	0.0149625	0.0164319	0.035694	0.00730798	0.0262067	0.0419294	0.0736158	0.0450041	0.0404425	0.0050518	0.037163	0.05427	0.00174012	0.0428695	0.0149448	0.0153737	0.054399	0.0478916	0.0033351	0.0130355	0.040266	0.00236169	0.036508	0.0264752	0.0249368	0.00942901	0.0247439	0.0177173	0.00115711	0.0172573	0.0280753	0.0185717	0.00542383	0.025157	0.0178789	0.0515831	0.0230616	0.885301	1.06271	0.128699	0.367907	0.732012	1.3661	2.71808	7.77006	1.482492	0.4554844	0.00792951	0.0299018	0.00966218	0.0158007	0.00518896	0.00835998	0.00232619	0.020312	0.00707949	0.00745069	0.0455688	0.000567172	0.0164603	0.0106479	0.0234879	0.015788	0.0200909	0.0280512	0.0112782	0.0123858	0.0269048	0.00550849	0.0197536	0.0316049	0.0554889	0.0339225	0.0304841	0.00380787	0.0280121	0.0409068	0.00131164	0.0323134	0.0112648	0.0115882	0.041004	0.036099	0.00251387	0.0098257	0.030351	0.00178016	0.0275184	0.0199561	0.0187964	0.00710725	0.018651	0.0133546	0.000872187	0.0130079	0.0211621	0.0139987	0.00408829	0.0189625	0.0134765	0.0388815	0.017383	0.766142	0.233858	0.7661416	1.326676
576	-2397.275	-2475.723	78.44774	0.0234553	0.0457522	0.0830099	0.0543415	0.045992	0.0887452	0.0139579	0.0410838	0.0228414	0.0080824	0.0976492	0.0135963	0.023436	0.028966	0.0944594	0.0900466	0.0274648	0.0827758	0.0238955	0.0401094	0.0511362	0.0303998	0.039803	0.133134	0.0717952	0.0889989	0.0584602	0.00329136	0.0616546	0.0617731	0.0126396	0.0334435	0.0230982	0.0340284	0.014621	0.0855305	0.0054264	0.0246826	0.0595436	0.0202842	0.029453	0.0435475	0.0743223	0.00678474	0.0653772	0.042311	0.0242729	0.0776562	0.0932056	0.072997	0.0706123	0.0988513	0.0416801	0.0892576	0.0166114	0.700294	1.16387	0.208794	0.465827	0.787938	1.26913	2.14672	4.78941	1.13262	0.3289842	0.008654	0.0168806	0.0306271	0.0200497	0.016969	0.0327431	0.00514986	0.0151582	0.00842749	0.00298206	0.0360283	0.00501645	0.00864687	0.0106872	0.0348514	0.0332233	0.0101333	0.0305407	0.00881641	0.0147986	0.018867	0.0112162	0.0146856	0.0491207	0.0264893	0.0328367	0.0215693	0.00121437	0.0227479	0.0227916	0.00466347	0.0123392	0.00852225	0.012555	0.00539453	0.0315571	0.00200211	0.00910682	0.021969	0.00748398	0.0108669	0.0160671	0.0274217	0.00250327	0.0241214	0.0156109	0.00895564	0.0286518	0.0343888	0.0269327	0.0260529	0.0364718	0.0153782	0.0329322	0.0061289	0.698439	0.301561	0.6984386	2.710345
612	-2398.561	-2477.475	78.91457	0.0128335	0.112782	0.073041	0.0590192	0.035203	0.0174716	0.0131165	0.0238184	0.0460957	0.0209484	0.0718345	0.00332847	0.0120478	0.0183742	0.0643209	0.0507778	0.0553831	0.0540276	0.0281557	0.0555922	0.0262031	0.0079323	0.00220042	0.0800226	0.076196	0.0662771	0.0370892	0.00838434	0.0881298	0.0811911	0.00338292	0.025152	0.038738	0.0672025	0.012496	0.127368	0.00337871	0.0175774	0.0601938	0.0468095	0.0430118	0.0350422	0.0298063	0.00442596	0.0226792	0.0695954	0.013907	0.0413956	0.110449	0.0162746	0.0328951	0.0800115	0.0653741	0.0910205	0.0441062	0.643927	1.19469	0.180894	0.434354	0.770928	1.29714	2.30227	5.52811	1.236337	0.2947005	0.0053382	0.0469127	0.030382	0.0245495	0.0146429	0.00726746	0.0054559	0.00990743	0.0191739	0.00871364	0.0298801	0.0013845	0.00501138	0.00764287	0.0267548	0.0211214	0.023037	0.0224732	0.0117116	0.023124	0.0108994	0.0032995	0.000915282	0.033286	0.0316943	0.0275685	0.0154276	0.00348753	0.0366583	0.033772	0.00140715	0.0104622	0.0161134	0.0279534	0.0051978	0.0529798	0.0014054	0.00731144	0.0250381	0.0194708	0.0178911	0.0145761	0.0123981	0.00184101	0.00943358	0.0289487	0.00578474	0.0172188	0.045942	0.00676955	0.013683	0.0332814	0.0271928	0.0378607	0.0183463	0.692163	0.307837	0.6921627	2.404091
648	-2395.087	-2474.496	79.40881	0.0200249	0.0681788	0.0421065	0.0329165	0.027122	0.0163988	0.0118754	0.0418623	0.0159291	0.00597471	0.0618662	0.00181534	0.025684	0.00576156	0.04391	0.0522282	0.0105293	0.0596977	0.0301826	0.0286656	0.0590887	0.0188307	0.0463624	0.0963518	0.0258257	0.0195576	0.0235498	0.0030736	0.0616611	0.062459	0.01319	0.0554354	0.0628702	0.015124	0.00185016	0.00281222	0.0227549	0.0144725	0.0489841	0.0313278	0.00312517	0.0619044	0.0140534	0.0992034	0.0387208	0.0293413	0.0649471	0.0157972	0.0284792	0.0196497	0.0125857	0.0930181	0.0608714	0.078972	0.00693857	0.819738	1.09856	0.17694	0.429698	0.768341	1.30151	2.32722	5.65162	1.252313	0.4079901	0.0104519	0.0355854	0.0219772	0.0171805	0.0141562	0.00855923	0.00619826	0.0218497	0.00831407	0.00311846	0.0322906	0.000947506	0.0134056	0.0030072	0.0229185	0.0272601	0.00549571	0.0311588	0.0157536	0.0149618	0.030841	0.00982856	0.0241985	0.0502901	0.0134795	0.0102079	0.0122916	0.00160425	0.0321836	0.0326	0.00688444	0.0289341	0.0328146	0.00789385	0.000965677	0.00146782	0.0118768	0.00755382	0.0255669	0.0163513	0.00163116	0.0323106	0.00733506	0.0517785	0.0202101	0.0153145	0.0338987	0.00824524	0.0148645	0.010256	0.006569	0.0485501	0.0317714	0.0412189	0.00362153	0.711744	0.288256	0.7117441	1.915919
684	-2405.509	-2483.041	77.53212	0.0299433	0.10609	0.109344	0.054357	0.0335056	0.0126904	0.0538444	0.0613631	0.055718	0.0338929	0.0725904	0.00476706	0.0334336	0.0405577	0.114521	0.0587721	0.0359124	0.099653	0.0707566	0.0794377	0.0579893	0.0154058	0.0951529	0.150908	0.0903306	0.0645542	0.0419007	0.00298549	0.110537	0.0820081	0.111221	0.0896018	0.0161424	0.143337	0.00515939	0.129142	0.149647	0.0963911	0.136665	0.0582881	0.00375787	0.0678567	0.052112	0.0388755	0.00905362	0.105847	0.0288091	0.0191743	0.0355443	0.130292	0.0493867	0.0422483	0.0368005	0.0175021	0.0365523	0.646277	1.1934	0.317501	0.571478	0.839824	1.19073	1.74985	3.1496	0.8295595	0.2960948	0.00859863	0.0304651	0.0313995	0.0156094	0.0096216	0.00364423	0.0154622	0.0176213	0.0160002	0.00973283	0.0208453	0.00136893	0.00960092	0.0116467	0.0328863	0.0168772	0.0103128	0.0286168	0.0203188	0.0228117	0.0166524	0.00442398	0.0273245	0.0433354	0.0259397	0.0185376	0.0120324	0.000857327	0.0317422	0.0235498	0.0319386	0.0257304	0.00463553	0.0411613	0.00148159	0.0370848	0.0429732	0.0276801	0.0392454	0.0167383	0.00107913	0.019486	0.0149647	0.0111636	0.00259988	0.0303956	0.00827294	0.00550618	0.010207	0.0374153	0.0141821	0.0121322	0.0105678	0.00502596	0.0104965	0.781596	0.218404	0.7815962	3.482329
720	-2398.253	-2475.728	77.47523	0.087369	0.101928	0.0747941	0.0421612	0.0957462	0.00137219	0.0224771	0.0361977	0.0325915	0.0199452	0.093156	0.00251731	0.0329021	0.0238778	0.0994564	0.0990235	0.0501898	0.117909	0.0821599	0.0606214	0.0959174	0.0301329	0.0613293	0.108316	0.12881	0.0712611	0.0678421	0.0162037	0.103728	0.00939763	0.104141	0.0802974	0.0388796	0.152134	0.0044412	0.142559	0.0951843	0.0685632	0.0474002	0.0776345	0.00109228	0.0470885	0.0823967	0.0402527	0.040606	0.137836	0.0399975	0.00967054	0.0917087	0.124033	0.0141212	0.0126429	0.067011	0.0214968	0.0603488	0.633017	1.20065	0.278388	0.535987	0.823192	1.21478	1.86572	3.59211	0.9246167	0.2882685	0.0251721	0.0293666	0.0215491	0.0121471	0.0275857	0.000395345	0.00647593	0.010429	0.00939	0.00574646	0.0268394	0.000725267	0.00947949	0.00687948	0.0286546	0.0285299	0.0144603	0.033971	0.0236713	0.0174658	0.027635	0.00868164	0.0176697	0.0312072	0.0371118	0.0205312	0.0195461	0.00466849	0.0298852	0.00270757	0.0300042	0.0231346	0.0112017	0.0438317	0.00127956	0.0410729	0.0274237	0.0197539	0.0136566	0.0223674	0.000314699	0.0135668	0.0237395	0.0115973	0.0116991	0.0397123	0.0115238	0.0027862	0.0264224	0.0357355	0.00406848	0.00364257	0.0193067	0.00619349	0.0173872	0.772221	0.227779	0.7722209	3.470871
756	-2405.459	-2483.414	77.95465	0.0281331	0.13928	0.0760182	0.0309547	0.0517099	0.000191267	0.0104018	0.060857	0.00661209	0.0085057	0.0742502	0.00575855	0.0169475	0.0148331	0.102021	0.0365841	0.0243338	0.122718	0.025608	0.0453214	0.0514089	0.0319534	0.0138766	0.195901	0.0690054	0.11477	0.0466227	0.0181665	0.150126	0.0446916	0.101363	0.0437516	0.0290352	0.130485	0.0256473	0.0329879	0.070186	0.064775	0.0478375	0.0807055	0.00019882	0.046415	0.055302	0.0379225	0.00920088	0.088186	0.0898586	0.0238581	0.0752993	0.106966	0.00847191	0.00565473	0.0124955	0.0039003	0.0471432	0.829223	1.09337	0.186514	0.440884	0.774526	1.29111	2.26817	5.36152	1.214212	0.4146687	0.00985324	0.0487809	0.0266244	0.0108415	0.0181107	6.69888e-05	0.00364308	0.0213144	0.0023158	0.00297901	0.0260052	0.00201686	0.00593565	0.00519512	0.0357315	0.0128131	0.00852261	0.0429804	0.00896888	0.0158732	0.0180053	0.0111913	0.0048601	0.0686119	0.0241683	0.0401966	0.016329	0.0063626	0.0525798	0.0156527	0.0355011	0.0153234	0.0101692	0.0457008	0.00898264	0.0115536	0.0245817	0.0226866	0.0167545	0.0282661	6.96342e-05	0.0162563	0.0193688	0.0132819	0.00322249	0.030886	0.0314718	0.00835598	0.0263726	0.0374634	0.00296718	0.0019805	0.00437637	0.00136603	0.0165113	0.75209	0.24791	0.7520904	2.855208
792	-2388.833	-2467.52	78.68724	0.0241032	0.0762847	0.0509801	0.0699857	0.0141998	0.00580301	0.0198865	0.0192337	0.00781747	0.0147156	0.0777446	0.00938788	0.0261096	0.0118216	0.0475877	0.0747394	0.0254539	0.071667	0.0342008	0.0522443	0.0789839	0.00174656	0.0175741	0.112433	0.0391306	0.0500302	0.0460525	0.02624	0.105577	0.0975464	0.0188316	0.0765467	0.0155328	0.0669902	0.00990203	0.0561692	0.104618	0.0627318	0.0506872	0.0428549	0.0713918	0.0709762	0.0351424	0.110729	0.0217295	0.0001311	0.0568213	0.0482519	0.00594227	0.0757042	0.0243113	0.0505935	0.0784297	0.070828	0.0148757	0.72424	1.15078	0.212437	0.469773	0.790015	1.2658	2.12869	4.70728	1.120114	0.3441051	0.0094522	0.0299155	0.0199922	0.0274453	0.00556854	0.00227569	0.0077986	0.00754261	0.00306567	0.0057708	0.030488	0.00368152	0.0102391	0.00463591	0.0186618	0.0293095	0.00998191	0.0281047	0.0134121	0.0204879	0.030974	0.000684925	0.00689178	0.0440913	0.0153453	0.0196197	0.0180598	0.0102902	0.0414029	0.0382534	0.00738491	0.0300182	0.0060913	0.0262706	0.00388314	0.0220271	0.0410267	0.0246006	0.0198773	0.0168058	0.0279967	0.0278338	0.0137813	0.0434232	0.00852135	5.14117e-05	0.0222828	0.0189223	0.0023303	0.0296879	0.00953382	0.0198405	0.0307567	0.0277757	0.00583361	0.771479	0.228521	0.7714793	2.550004
828	-2396.773	-2474.473	77.70038	0.0345385	0.0760784	0.0503091	0.0783573	0.0359229	0.00812603	0.0175914	0.00915732	0.0656046	0.050428	0.0906267	0.000577578	0.0188853	0.0157271	0.0695528	0.0890295	0.0306593	0.0739168	0.04004	0.0633717	0.0958267	0.0223623	0.0496068	0.130072	0.0934437	0.11249	0.0804638	0.0264299	0.129759	0.120164	0.000589898	0.13286	0.0618536	0.0764502	0.0700952	0.0867825	0.102494	0.0723208	0.0894016	0.0898053	0.0449361	0.102631	0.0203879	0.119357	0.045432	0.00128392	0.0585833	0.0378282	0.000325027	0.0251905	0.052076	0.0407341	0.103355	0.062623	0.0584957	0.756867	1.13294	0.349013	0.59847	0.852003	1.1737	1.67093	2.86523	0.7611366	0.3652689	0.0103563	0.0228121	0.0150851	0.0234954	0.0107715	0.00243658	0.00527476	0.00274581	0.0196715	0.0151208	0.0271743	0.000173186	0.00566275	0.00471576	0.0208553	0.0266954	0.00919317	0.0221639	0.012006	0.0190019	0.0287336	0.00670531	0.0148746	0.0390021	0.028019	0.0337299	0.024127	0.00792498	0.038908	0.036031	0.00017688	0.039838	0.0185467	0.0229235	0.021018	0.0260217	0.0307329	0.0216853	0.026807	0.026928	0.0134741	0.0307737	0.00611329	0.035789	0.0136228	0.000384983	0.0175661	0.0113427	9.7459e-05	0.00755334	0.0156149	0.0122141	0.030991	0.0187775	0.0175399	0.625993	0.374007	0.6259935	3.33501
864	-2395.983	-2474.742	78.75871	0.00287553	0.0389069	0.0683222	0.0126889	0.0616335	0.00697302	0.00193933	0.0208729	0.0325438	0.0322396	0.0395769	0.0010111	0.0197667	0.0132904	0.0498496	0.0670724	0.0512505	0.0733161	0.0393886	0.0215062	0.0650714	0.0141878	0.0226133	0.0737229	0.0953749	0.0474132	0.0277533	0.00229207	0.0662894	0.0311252	0.0154475	0.00754101	0.0363032	0.0712171	0.0223621	0.0178877	0.0349331	0.0374885	0.0248477	0.0630807	0.0425153	0.0822289	0.075568	0.0193509	0.0395278	0.0112987	0.00842389	0.0647209	0.0423568	0.0362521	0.0350176	0.0679537	0.00856875	0.10201	0.0542231	0.957388	1.0233	0.142166	0.386204	0.743181	1.34557	2.58931	7.03402	1.410533	0.5115454	0.00135511	0.0183351	0.0321972	0.0059797	0.0290451	0.00328607	0.000913919	0.00983648	0.0153365	0.0151931	0.0186508	0.000476488	0.00931518	0.00626315	0.0234919	0.0316082	0.0241521	0.0345506	0.0185621	0.0101349	0.0306652	0.00668607	0.0106566	0.0347423	0.0449459	0.0223437	0.0130789	0.00108015	0.0312392	0.0146679	0.00727972	0.00355374	0.0171081	0.0335614	0.0105383	0.00842968	0.0164624	0.0176667	0.0117096	0.0297271	0.0200355	0.0387508	0.0356118	0.00911923	0.0186277	0.00532458	0.0039698	0.0305001	0.0199608	0.017084	0.0165022	0.0320235	0.00403807	0.0480727	0.0255529	0.676872	0.323128	0.6768723	2.121993
900	-2400.289	-2478.589	78.30052	0.0384637	0.057189	0.0679867	0.0407904	0.0734659	0.0119914	0.0122542	0.00835645	0.0120258	0.0139278	0.0439226	0.0115762	0.0208442	0.0118919	0.142255	0.0411867	0.0385907	0.117371	0.0409687	0.0614082	0.0817883	0.0208171	0.0191428	0.0782991	0.0800758	0.0698276	0.0745665	0.0154578	0.0784818	0.0788378	0.0375128	0.020484	0.0394809	0.0705418	0.0531236	0.00235851	0.0346543	0.0100876	0.00459305	0.0793297	0.0174591	0.033654	0.116551	0.0645283	0.102345	0.0728946	0.0152211	0.0882785	0.0170895	0.0758789	0.0407161	0.113486	0.0328618	0.12469	0.0147055	0.734465	1.14518	0.197036	0.452844	0.78102	1.28038	2.20827	5.07521	1.17453	0.3506668	0.0140057	0.0208241	0.0247559	0.0148529	0.026751	0.00436639	0.00446209	0.00304282	0.00437893	0.00507151	0.0159934	0.00421524	0.00758997	0.00433018	0.0517989	0.0149972	0.014052	0.042738	0.0149178	0.0223604	0.0297814	0.0075801	0.00697042	0.0285109	0.0291578	0.0254262	0.0271517	0.00562863	0.0285774	0.028707	0.0136595	0.00745881	0.0143761	0.0256863	0.0193438	0.000858799	0.0126186	0.0036732	0.00167246	0.0288862	0.00635735	0.0122544	0.0424395	0.0234965	0.0372669	0.026543	0.00554244	0.0321447	0.00622276	0.0276296	0.0148259	0.0413234	0.0119659	0.045403	0.0053547	0.845763	0.154237	0.8457634	2.746287
936	-2402.066	-2481.615	79.54895	0.0256943	0.048287	0.0481851	0.0271348	0.0612845	0.00793658	0.00304768	0.0190237	0.05632	0.00267565	0.0399736	0.00774455	0.0149467	0.0177869	0.0354005	0.0416014	0.0389648	0.0632893	0.0266901	0.027947	0.0262159	0.0233544	0.0116756	0.0625503	0.0540783	0.0465331	0.0188613	0.0159043	0.0572502	0.0253471	0.0402763	0.00250469	0.0363887	0.0280327	0.02905	0.0056901	0.0333178	0.0370673	0.0111463	0.0210724	0.0351662	0.0255239	0.0688677	0.0134591	0.0362397	0.0271236	0.0181438	0.0571276	0.0371873	0.0179875	0.026061	0.0756683	0.0182166	0.0726398	0.0230955	0.870486	1.07081	0.169795	0.421146	0.763537	1.30969	2.37447	5.88945	1.282119	0.4444742	0.0146593	0.0275492	0.027491	0.0154812	0.0349646	0.00452805	0.00173879	0.0108536	0.0321322	0.00152654	0.0228061	0.00441849	0.00852751	0.0101479	0.020197	0.0237348	0.0222305	0.0361084	0.0152275	0.0159446	0.0149569	0.0133243	0.00666127	0.0356868	0.0308533	0.0265485	0.0107609	0.00907389	0.0326629	0.0144613	0.0229788	0.001429	0.0207608	0.0159935	0.0165739	0.00324637	0.0190088	0.021148	0.00635929	0.0120224	0.0200633	0.0145622	0.0392911	0.00767879	0.0206758	0.0154748	0.0103516	0.0325929	0.0212164	0.0102624	0.0148686	0.043171	0.0103931	0.0414431	0.0131767	0.64341	0.35659	0.6434097	1.752758
